"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"ENSMUSG00000026565",693.808138976734,-0.153970393040771,0.0979000476073499,-1.572730522648,0.115781229143809,0.733536966283875,"Pou2f1"
"ENSMUSG00000026566",276.202192100547,0.20764990133892,0.113473699205078,1.82993859188145,0.0672591218662315,0.571369114575084,"Mpzl1"
"ENSMUSG00000026567",7.41767070759769,-0.0141104623714648,0.116057056583736,-0.121582114753048,0.903229978751931,0.994309587452224,"Adcy10"
"ENSMUSG00000026568",937.775854333009,-0.134213942515108,0.0906931903803724,-1.4798679145833,0.138908499827656,0.800243885120641,"Mpc2"
"ENSMUSG00000026571",1847.83426880272,0.014847780603577,0.0805673269590129,0.18429034652137,0.853785686588324,0.994309587452224,"Dcaf6"
"ENSMUSG00000026572",0.641860932585956,0.0443878954813312,0.0400215601369276,1.10909957856377,0.267387226692474,0.970105860835994,"Tbx19"
"ENSMUSG00000026573",0.445682445421242,0.00153993312875549,0.0347420366295264,0.0443247799539403,0.964645519535479,0.99443889636039,"Xcl1"
"ENSMUSG00000026574",1.98609090200259,-0.0220666771147113,0.0604059212614359,-0.36530652382913,0.714882609121964,0.994309587452224,"Dpt"
"ENSMUSG00000026575",196.02873552758,-0.12474579589509,0.123821967651851,-1.00746093977311,0.31371331918411,0.994309587452224,"Nme7"
"ENSMUSG00000026576",34167.3826061718,-0.0884229320165696,0.0688319524873721,-1.28462042439943,0.198924957871942,0.90243536357935,"Atp1b1"
"ENSMUSG00000026577",602.878993061502,0.154301915406825,0.10413134698948,1.4818008204812,0.138393300733192,0.798605837579737,"Blzf1"
"ENSMUSG00000026578",661.514714222322,0.494488012696464,0.101811325331661,4.85690576255261,1.19234304512339e-06,0.00010645469493091,"Ccdc181"
"ENSMUSG00000026579",140.138093076695,0.774349754614495,0.137229057918561,5.64275355642269,1.67351811866509e-08,2.31019878958834e-06,"F5"
"ENSMUSG00000026580",1.88689839316607,0.057823394465109,0.0600888360780854,0.962298460731832,0.335899701980223,0.994309587452224,"Selp"
"ENSMUSG00000026581",1.56363204619499,0.023370615145921,0.0636369569326715,0.367249099774639,0.713433217796457,0.994309587452224,"Sell"
"ENSMUSG00000026582",0.972885614671172,-0.00677502737208421,0.0458983004056956,-0.147609547896102,0.882650919520018,0.994309587452224,"Sele"
"ENSMUSG00000026584",534.07352951626,-0.0793012194129434,0.0990225830069226,-0.800839737814146,0.423224430707793,0.994309587452224,"Scyl3"
"ENSMUSG00000026585",7282.56325875576,-0.0585676796316801,0.0734008699044152,-0.797915334081853,0.424919624225281,0.994309587452224,"Kifap3"
"ENSMUSG00000026586",226.572905327116,0.0387491922898647,0.120294072878109,0.322120544784681,0.747361374628147,0.994309587452224,"Prrx1"
"ENSMUSG00000026587",5538.55273574496,0.00194967020348999,0.0725779877060083,0.0268631063648047,0.978568919746492,0.995736421574118,"Astn1"
"ENSMUSG00000026589",15.0342725250556,-0.069258145603935,0.136726279963422,-0.506545966309209,0.61247342947284,0.994309587452224,"Sec16b"
"ENSMUSG00000026592",0.794277479646121,0.00763379489407011,0.043586550282393,0.175141066329212,0.860968790671687,0.994309587452224,"Tex35"
"ENSMUSG00000026594",1352.01090844205,-0.0701188942728604,0.0849682927078279,-0.825236003199114,0.40923761690919,0.994309587452224,"Ralgps2"
"ENSMUSG00000026596",1097.63021548691,-0.0746866030134385,0.086535099730544,-0.863078718878238,0.388094187703594,0.994309587452224,"Abl2"
"ENSMUSG00000026600",355.226191885253,-0.0772171772956194,0.110923528770239,-0.696129830629197,0.486347526480112,0.994309587452224,"Soat1"
"ENSMUSG00000026601",11.5940291343317,-0.0718760821058725,0.1322176664704,-0.543619351518077,0.586703440358394,0.994309587452224,"Axdnd1"
"ENSMUSG00000026602",5.33912715609832,-0.0988096681066489,0.102029827329375,-0.968439040749025,0.332825149576175,0.994309587452224,"Nphs2"
"ENSMUSG00000026603",1845.61986010215,-0.040201773538345,0.0808603383089175,-0.497175430861529,0.619065345601551,0.994309587452224,"Smyd2"
"ENSMUSG00000026604",148.5684593328,0.176057695175108,0.138037792940922,1.27543110784492,0.202156693949048,0.907013205670632,"Ptpn14"
"ENSMUSG00000026605",53.8548519490265,0.185610345833048,0.153371017624629,1.21020482688146,0.226200306393031,0.938334760142577,"Cenpf"
"ENSMUSG00000026608",1212.44535788086,0.00873161959986795,0.0837948989527356,0.104202280914415,0.917008823920428,0.994309587452224,"Kctd3"
"ENSMUSG00000026609",2.36159165867837,0.00126642453810099,0.0747160872726242,0.0169498241186006,0.986476644566077,0.997069089849301,"Ush2a"
"ENSMUSG00000026610",1001.53484602219,-0.219786098055713,0.0883968421230954,-2.48635689665988,0.012905846333262,0.213647214982608,"Esrrg"
"ENSMUSG00000026611",13.2960416479629,-0.0125122865420187,0.136567866244689,-0.0916195506752692,0.927000317589244,0.994309587452224,"Spata17"
"ENSMUSG00000026614",344.438335535672,-0.116189360549791,0.109622342818583,-1.05990583271948,0.289187441859311,0.988060442144815,"Slc30a10"
"ENSMUSG00000026615",3139.93609171743,0.110982575868699,0.0894691087843064,1.24045692839366,0.214806435835285,0.922168334076565,"Eprs"
"ENSMUSG00000026616",8.62740747837972,-0.135411800243238,0.122199113031566,-1.10812424807256,0.267808160185825,0.970506764636399,"Cr2"
"ENSMUSG00000026617",681.303674996905,-0.00290463950362905,0.0934692108323971,-0.0310758963059768,0.975209012344838,0.995736421574118,"Bpnt1"
"ENSMUSG00000026618",861.377510405805,0.0191239019815213,0.0914020728570965,0.209228318174149,0.834270006908293,0.994309587452224,"Iars2"
"ENSMUSG00000026620",1727.3056662581,-0.0589061748230466,0.0844222442864798,-0.69775656073716,0.485329449419938,0.994309587452224,"Mark1"
"ENSMUSG00000026621",1.5547515255181,-0.0458092845143955,0.0606032389796244,-0.755888386259309,0.449716117654083,0.994309587452224,"Marc1"
"ENSMUSG00000026622",26.849563045168,-0.0647855523397795,0.153066978606878,-0.423249697154918,0.672113091092343,0.994309587452224,"Nek2"
"ENSMUSG00000026623",5126.66981321411,-0.00365895801981085,0.0852534115069097,-0.0429186111750413,0.96576641284708,0.99443889636039,"Lpgat1"
"ENSMUSG00000026626",1512.85709557049,0.0187617350642536,0.0902257461217134,0.207942143686395,0.835274142417311,0.994309587452224,"Ppp2r5a"
"ENSMUSG00000026627",115.432594312603,-0.011604525096988,0.144042471360209,-0.0805632185244058,0.935789318450648,0.994309587452224,"Tmem206"
"ENSMUSG00000026628",8.25781924402959,-0.0776122875481065,0.120968728837863,-0.64158967605696,0.52113963797721,0.994309587452224,"Atf3"
"ENSMUSG00000026630",1.96640109948142,0.0322139218690806,0.0678968640285195,0.474453751730705,0.63517637029175,0.994309587452224,"Batf3"
"ENSMUSG00000026632",147.661231268798,0.111454960980686,0.134831234581241,0.826625680072152,0.40844925735104,0.994309587452224,"Tatdn3"
"ENSMUSG00000026634",1097.14027691056,-0.121435808241575,0.0924255412657239,-1.31387716618772,0.188887543944695,0.892158464693983,"Angel2"
"ENSMUSG00000026637",31.8193190054385,0.16025871088137,0.1531327069465,1.04653482640622,0.29531417442817,0.992421775249007,"Traf5"
"ENSMUSG00000026638",24.4659338467051,-0.312954156685534,0.150908309840662,-2.07380333803996,0.0380975790427302,0.420263693070015,"Irf6"
"ENSMUSG00000026639",30.868345750155,0.311653267772025,0.154135248816892,2.0219467653519,0.0431818517605043,0.452077888526195,"Lamb3"
"ENSMUSG00000026640",2510.4843815322,-0.0741232210878976,0.0761543206544242,-0.973329161772142,0.330389733357986,0.994309587452224,"Plxna2"
"ENSMUSG00000026641",414.997631137905,0.384537365858578,0.108685688624545,3.53806808168611,0.000403066116701169,0.0157722627839223,"Usf1"
"ENSMUSG00000026643",2277.51948447893,-0.0889801155661676,0.0817353172843686,-1.08863730542078,0.27631385895149,0.978482579630606,"Nmt2"
"ENSMUSG00000026644",5.09437795534077,0.0992132275318546,0.101768101512729,0.974895139607619,0.329612277301139,0.994309587452224,"Acbd7"
"ENSMUSG00000026645",1.05320616526088,0.0177398947151465,0.0526514681958165,0.336930674927618,0.736169160688575,0.994309587452224,"Olah"
"ENSMUSG00000026646",90.4636569613617,-0.0431147038402373,0.145790468919718,-0.295730606806534,0.767435821245624,0.994309587452224,"Suv39h2"
"ENSMUSG00000026648",287.616007193253,-0.198218490838485,0.11500828307269,-1.72351491164513,0.084795450945151,0.647223783314335,"Dclre1c"
"ENSMUSG00000026649",66.6927348689817,0.0830645843435174,0.153667631708464,0.540547045724673,0.588819825740312,0.994309587452224,"Cfap126"
"ENSMUSG00000026650",16.3136845228979,0.00900371026146575,0.142731340067858,0.0630815226507729,0.949701587780145,0.99443889636039,"Meig1"
"ENSMUSG00000026655",210.194615240377,0.0857805984162176,0.123760228273908,0.69311926466689,0.488234708854022,0.994309587452224,"Fam107b"
"ENSMUSG00000026656",103.037076767986,0.701004155454249,0.152495502377316,4.59688413445646,4.28855942306018e-06,0.000326877682650918,"Fcgr2b"
"ENSMUSG00000026657",1421.94986800345,0.00238036716305971,0.093472728005189,0.0254659002027583,0.979683347357424,0.995736421574118,"Frmd4a"
"ENSMUSG00000026659",112.492294162143,-1.07502531045513,0.14288625720837,-7.52364385111879,5.32703296031474e-14,1.48092986001215e-11,"Dusp12"
"ENSMUSG00000026662",468.085054111331,-0.00120900135165236,0.100131142215339,-0.0120741791704754,0.990366432928963,0.997429480214385,"Sephs1"
"ENSMUSG00000026663",1709.25013922262,-0.29617868459333,0.0792923575036704,-3.73527404049779,0.000187510881885536,0.00829051671368649,"Atf6"
"ENSMUSG00000026664",1330.02518341291,-0.10700111284007,0.091115509478244,-1.1743457667393,0.240256558622792,0.954523990955365,"Phyh"
"ENSMUSG00000026667",6149.06659519848,-0.160238424516239,0.0845072027770461,-1.89615108831602,0.0579400687177945,0.529883999815885,"Uhmk1"
"ENSMUSG00000026668",6.96265103542532,0.011993602080832,0.114486774058009,0.104759717264415,0.916566475071665,0.994309587452224,"Ucma"
"ENSMUSG00000026669",22.6404994462996,-0.0790107957221516,0.149767555210552,-0.527556156011718,0.597807430556287,0.994309587452224,"Mcm10"
"ENSMUSG00000026670",741.567185545435,-0.0463313386669848,0.0910379081921637,-0.50892358564729,0.610805787093426,0.994309587452224,"Uap1"
"ENSMUSG00000026672",568.796810037833,0.0583605288136709,0.103610077581173,0.563270776126467,0.573250514736458,0.994309587452224,"Optn"
"ENSMUSG00000026674",293.193066479107,-0.0398617722627163,0.112966121664917,-0.352864838371236,0.72418977223715,0.994309587452224,"Ddr2"
"ENSMUSG00000026675",289.034363918561,-0.0513145480703646,0.114895646486933,-0.44661873307968,0.655150367501659,0.994309587452224,"Hsd17b7"
"ENSMUSG00000026676",152.297069591551,-0.195334474869867,0.129794521196296,-1.50495161944818,0.132336515660094,0.78316643797087,"Ccdc3"
"ENSMUSG00000026678",2504.92421401111,-0.25795230738529,0.0785919942739493,-3.28217027406306,0.0010301138074034,0.0335909027380049,"Rgs5"
"ENSMUSG00000026679",78.4298686185622,0.101092291555059,0.148381058451761,0.681301862986264,0.495680504727763,0.994309587452224,"Enkur"
"ENSMUSG00000026683",75.9410746019626,0.102700750407817,0.148459833332678,0.691774657847547,0.489078853729049,0.994309587452224,"Nuf2"
"ENSMUSG00000026686",8.73380969631885,0.152999878140815,0.122275810989459,1.25126856164549,0.210836511424855,0.916279067346994,"Lmx1a"
"ENSMUSG00000026687",298.480734870648,-0.0756939712401145,0.114573015319734,-0.660661422140967,0.508829469157062,0.994309587452224,"Aldh9a1"
"ENSMUSG00000026688",201.045992376825,0.0609766060418277,0.136077493794512,0.448102065532653,0.654079537420391,0.994309587452224,"Mgst3"
"ENSMUSG00000026692",0.397138739823061,0.00140594819667472,0.033560823343619,0.0418925418569041,0.966584361916296,0.99443889636039,"Fmo4"
"ENSMUSG00000026694",149.659510055838,0.11683148300734,0.131918547102671,0.885633488037215,0.375815059907936,0.994309587452224,"Mettl13"
"ENSMUSG00000026696",1492.92766930117,-0.164164460411393,0.0921420302694094,-1.78164579108362,0.0748070121061802,0.608048621790764,"Vamp4"
"ENSMUSG00000026697",8.28309927628589,0.115627729089668,0.118547964899223,0.975366630612024,0.329378429951954,0.994309587452224,"Myoc"
"ENSMUSG00000026698",185.465652280303,-0.0479494046401851,0.12758372518595,-0.375826968293176,0.707045537333825,0.994309587452224,"Pigc"
"ENSMUSG00000026701",2277.37664159467,-0.0156082622792762,0.086376323144193,-0.180700702589764,0.856602507278988,0.994309587452224,"Prdx6"
"ENSMUSG00000026705",442.360946465159,-0.124327295060106,0.108128116158834,-1.14981467796476,0.250220208464975,0.959858568497628,"Klhl20"
"ENSMUSG00000026707",132.677704086132,-0.199390749227246,0.135889337516617,-1.4673023864206,0.142293814831358,0.806504724208393,"Nsun6"
"ENSMUSG00000026708",18.8115633567903,0.0306003346037433,0.146451444941246,0.208945255651248,0.834490974888295,0.994309587452224,"Cenpl"
"ENSMUSG00000026709",186.591867212276,-0.476711750381266,0.124498440189633,-3.82905801594903,0.000128634682616343,0.00607664371416518,"Dars2"
"ENSMUSG00000026712",114.908316278499,0.394981002241711,0.144904736399991,2.72579773480568,0.00641462938921277,0.131945952866853,"Mrc1"
"ENSMUSG00000026715",0.697723847421933,-0.0156508106760997,0.0418730636013193,-0.373767986625335,0.708576939012015,0.994309587452224,"Serpinc1"
"ENSMUSG00000026718",1005.68587197137,-0.179754730855405,0.0968191436692475,-1.8566031886161,0.0633676299629489,0.554007992244909,"Stam"
"ENSMUSG00000026721",4032.56413543166,-0.0560836142536165,0.0827713349183144,-0.677572909860212,0.498042527326622,0.994309587452224,"Rabgap1l"
"ENSMUSG00000026723",134.65636862938,-0.110452582180666,0.13604068541176,-0.811908451110448,0.41684416477763,0.994309587452224,"Trdmt1"
"ENSMUSG00000026725",6.50463906987443,0.100412425502127,0.106933472708737,0.939017717825624,0.347721647645049,0.994309587452224,"Tnn"
"ENSMUSG00000026726",21.897252177386,0.030435705970567,0.149445445716734,0.203657634560884,0.838621050993509,0.994309587452224,"Cubn"
"ENSMUSG00000026727",519.982103178634,0.116863932644743,0.106763688897783,1.09460373513911,0.273690278517198,0.975695566457413,"Rsu1"
"ENSMUSG00000026728",692.058498732488,0.310153408868122,0.110029823185552,2.81881220825999,0.00482017093712939,0.107305461984475,"Vim"
"ENSMUSG00000026729",0.174926002187793,0.00170095042734446,0.0235383136532866,0.0722630538618455,0.942392566544238,0.994309587452224,"4930562F07Rik"
"ENSMUSG00000026730",58.6732757744309,-0.0934300614639576,0.154152816402417,-0.606087281727361,0.544456795984378,0.994309587452224,"Pter"
"ENSMUSG00000026734",1.47215144501924,0.0391517358489228,0.0571216352469076,0.685409927073865,0.493085281525022,0.994309587452224,"4921504E06Rik"
"ENSMUSG00000026736",16.2630280989266,-0.0962296807880541,0.142640287530361,-0.674631848085498,0.49990969356745,0.994309587452224,"4930426L09Rik"
"ENSMUSG00000026737",2028.62899776849,0.0334331644282917,0.0795798595750539,0.420120927667132,0.674397115214291,0.994309587452224,"Pip4k2a"
"ENSMUSG00000026739",1070.38825225532,-0.0818111463102052,0.0855623367968412,-0.956158391331191,0.338992217922307,0.994309587452224,"Bmi1"
"ENSMUSG00000026740",501.146783672184,-0.0424458445250628,0.105221242916317,-0.403396152227742,0.686656816928034,0.994309587452224,"Dnajc1"
"ENSMUSG00000026743",890.987204776656,-0.0259011622275051,0.0941629619421944,-0.275067411785597,0.783264447806908,0.994309587452224,"Mllt10"
"ENSMUSG00000026748",1031.25747150907,-0.130217519525332,0.0918604275735765,-1.41755838683674,0.156319736605524,0.832454525326629,"Plxdc2"
"ENSMUSG00000026749",281.329943701828,0.0177818216143474,0.116504234444192,0.152628114327168,0.878691552728772,0.994309587452224,"Nek6"
"ENSMUSG00000026750",2265.04314555194,-0.0699265396955431,0.0890928995455472,-0.784872195789232,0.432528505448063,0.994309587452224,"Psmb7"
"ENSMUSG00000026751",2.64440762189836,0.133942757203584,0.0724774656472924,1.84806071800867,0.0645935596335968,0.560999919530099,"Nr5a1"
"ENSMUSG00000026753",1081.2233632238,-0.111471189606725,0.0941065678262255,-1.18452082762772,0.236206956647871,0.94825619409375,"Ppp6c"
"ENSMUSG00000026754",876.661724226986,-0.0145516282810208,0.103959023368078,-0.139974653566138,0.888680016729359,0.994309587452224,"Golga1"
"ENSMUSG00000026755",617.788686093872,-0.00428992150027722,0.0961472224795442,-0.0446182571856397,0.964411590021675,0.99443889636039,"Arpc5l"
"ENSMUSG00000026761",1708.63194436417,-0.177579980176666,0.0949096402764773,-1.87104260072386,0.0613391764902045,0.544147039424706,"Orc4"
"ENSMUSG00000026764",23466.8560504637,-0.127129787561102,0.0747654959808974,-1.70038044813591,0.089059387063132,0.660581387983494,"Kif5c"
"ENSMUSG00000026765",223.677461927152,-0.0138924410708254,0.120038265453086,-0.115733437320076,0.90786380515657,0.994309587452224,"Lypd6b"
"ENSMUSG00000026766",404.562625720239,0.0879289813321851,0.108285882708436,0.812007799474081,0.416787156119876,0.994309587452224,"Mmadhc"
"ENSMUSG00000026767",437.519074416317,-0.0912954410740938,0.109372378888696,-0.834721179165369,0.403874714057118,0.994309587452224,"Fam188a"
"ENSMUSG00000026768",152.890909041492,-0.0710355351084357,0.131861516874242,-0.538713165086543,0.590084788283495,0.994309587452224,"Itga8"
"ENSMUSG00000026770",5.31923544506933,-0.0733114390460145,0.099795622098802,-0.734615782778857,0.462573523205418,0.994309587452224,"Il2ra"
"ENSMUSG00000026771",493.955422120903,-0.118082043556739,0.100565234226708,-1.1741835482682,0.240321514220127,0.954523990955365,"Spopl"
"ENSMUSG00000026773",560.110601399167,-0.151001231984527,0.100808077942932,-1.49790805524542,0.134157140540025,0.787683953408403,"Pfkfb3"
"ENSMUSG00000026774",8.36934628146232,0.0180439538159671,0.120835978688309,0.149326003826317,0.881296397219484,0.994309587452224,"4931423N10Rik"
"ENSMUSG00000026775",1679.89872876149,-0.0216799753791932,0.0858361002475834,-0.252574095475681,0.800597349906529,0.994309587452224,"Yme1l1"
"ENSMUSG00000026778",261.513228576805,0.0180920536594254,0.11504356625632,0.157262628829811,0.875037871601412,0.994309587452224,"Prkcq"
"ENSMUSG00000026779",33.5765699626279,0.175392054603435,0.15480531980809,1.13298467275457,0.257220689942003,0.964289764363374,"Mastl"
"ENSMUSG00000026781",2327.7605915464,-0.0341662641160732,0.0817656623367149,-0.417855896224199,0.676052480113402,0.994309587452224,"Acbd5"
"ENSMUSG00000026782",3913.48725750501,-0.0621628299506391,0.0731240930764554,-0.850100525494988,0.395269199496626,0.994309587452224,"Abi2"
"ENSMUSG00000026784",222.001448099469,-0.252905035557354,0.121202875290905,-2.08662570875769,0.0369219814981431,0.412516814867743,"Pdss1"
"ENSMUSG00000026785",9.0893077379158,0.126651657618919,0.123026506549559,1.02946642289562,0.303260550187197,0.994309587452224,"Pkn3"
"ENSMUSG00000026786",151.875467233024,0.33946336638332,0.131803148200186,2.57553306593052,0.0100085703089517,0.181527704406447,"Apbb1ip"
"ENSMUSG00000026787",6825.55248605039,-0.223586017015947,0.0703689499751233,-3.17733911185244,0.00148633131585304,0.0450394640686785,"Gad2"
"ENSMUSG00000026788",461.483132271601,-0.0393052373857432,0.10604048391828,-0.370662561442419,0.710888878637722,0.994309587452224,"Zbtb43"
"ENSMUSG00000026790",1569.93501131143,0.140126144961454,0.0882970993646699,1.58698469111344,0.112516111902774,0.726285540584841,"Odf2"
"ENSMUSG00000026791",68.8678498752581,0.199414386373194,0.151922310442568,1.31260764658117,0.189315191647518,0.892428781907247,"Slc2a8"
"ENSMUSG00000026792",483.859172954409,0.219292156113687,0.10186551868782,2.1527613950088,0.031337435601585,0.3731061810389,"Lrsam1"
"ENSMUSG00000026796",317.125177793417,0.310856778894306,0.110693209967956,2.80827323540707,0.00498079469057865,0.109489135225652,"Fam129b"
"ENSMUSG00000026797",13508.5828842967,0.117918462527727,0.0810537404796862,1.45481827032128,0.145719578783273,0.812029624042784,"Stxbp1"
"ENSMUSG00000026798",104.25747324257,0.185495986858483,0.144748322120671,1.2815069918658,0.200015645659412,0.905109156225536,"Coq4"
"ENSMUSG00000026799",101.05242865107,-0.147488852655474,0.144254180826672,-1.02242341823485,0.306580541424294,0.994309587452224,"Med27"
"ENSMUSG00000026803",464.740666116224,-0.0365868525371746,0.106334788207319,-0.344072275442369,0.730791932395274,0.994309587452224,"Ttf1"
"ENSMUSG00000026805",11.5082898506692,0.0122118204844865,0.131503391078903,0.0928631602903638,0.92601227306728,0.994309587452224,"Barhl1"
"ENSMUSG00000026806",71.971148978062,-0.0355719055763581,0.150615730071648,-0.236176563758888,0.813295664566577,0.994309587452224,"Ddx31"
"ENSMUSG00000026807",13.0383014666283,-0.0246975880824659,0.135333881376789,-0.182493754196736,0.855195255488329,0.994309587452224,"Ak8"
"ENSMUSG00000026809",1.58110182199397,0.0215000513626063,0.0601008851433752,0.357732690813394,0.720543366176984,0.994309587452224,"Spaca9"
"ENSMUSG00000026810",177.2228497702,0.0870793069493331,0.128693998885454,0.676638442378648,0.49863538206472,0.994309587452224,"Dpm2"
"ENSMUSG00000026811",591.295324899746,0.128152884065911,0.106159929895331,1.20716813012465,0.227367401275141,0.938515418761235,"St6galnac6"
"ENSMUSG00000026812",1347.51637159886,-0.00686256442073619,0.0935351671478025,-0.0733688154947336,0.941512632325221,0.994309587452224,"Tsc1"
"ENSMUSG00000026814",187.65519515689,0.174622264309447,0.134798985756044,1.29542713789756,0.195172921360107,0.901933568556153,"Eng"
"ENSMUSG00000026815",0.384621142745629,-0.0257588820042513,0.0310581876293381,-0.82937492398684,0.406892286405688,0.994309587452224,"Gfi1b"
"ENSMUSG00000026816",239.281542634353,-0.00126841005990993,0.118087067909667,-0.0107413121721358,0.99142983765361,0.997429480214385,"Gtf3c5"
"ENSMUSG00000026817",1200.01697253482,0.315696537447383,0.0834443809080154,3.78331691136148,0.000154752170345549,0.00702202953798842,"Ak1"
"ENSMUSG00000026819",578.095004368495,0.0732387729092544,0.104581408858601,0.700303942245383,0.483737510316769,0.994309587452224,"Slc25a25"
"ENSMUSG00000026820",184.861751645613,-0.0955203525752672,0.12885404726814,-0.741306575931554,0.458507575426256,0.994309587452224,"Ptges2"
"ENSMUSG00000026821",755.42451753436,0.179214140771034,0.101545471075361,1.76486591546788,0.0775863033106,0.618126933836228,"Ralgds"
"ENSMUSG00000026822",2.26391626137171,0.0113978402783837,0.0691097805113738,0.164923693781778,0.869004042825568,0.994309587452224,"Lcn2"
"ENSMUSG00000026824",3313.88319292548,-0.0231346861946292,0.0773883179359048,-0.298942874217657,0.764983633132954,0.994309587452224,"Kcnj3"
"ENSMUSG00000026825",13613.3876116903,0.106324218774464,0.0754820181237016,1.40860328615244,0.158952506625924,0.836009662483498,"Dnm1"
"ENSMUSG00000026826",853.814181041695,-0.30233720774432,0.100846873168567,-2.99798296412186,0.00271772864690453,0.0710095913967231,"Nr4a2"
"ENSMUSG00000026827",2976.58207846393,-0.197113285618107,0.0779692489944636,-2.52809008885161,0.0114684919918493,0.198762383578887,"Gpd2"
"ENSMUSG00000026828",2.32470657447873,-0.066810329732005,0.0696940588919447,-0.958623027474828,0.337748687649819,0.994309587452224,"Galnt5"
"ENSMUSG00000026829",11.469995431533,0.103278961613463,0.131823793148768,0.783462219880965,0.433355731011975,0.994309587452224,"Gbgt1"
"ENSMUSG00000026830",1601.63060345033,0.188903285253772,0.0855336651870048,2.20852555354394,0.027207658511296,0.343524338764574,"Ermn"
"ENSMUSG00000026831",40.5553718071744,-0.284904197695616,0.155393825298727,-1.83343319561071,0.066738174764143,0.568693472750145,"1700007K13Rik"
"ENSMUSG00000026832",5.65321233680483,0.0550902601982132,0.106926569577061,0.51521581975479,0.606402215525196,0.994309587452224,"Cytip"
"ENSMUSG00000026833",15110.4262895433,0.128242264130383,0.0829501195574034,1.5460166280006,0.122100552064284,0.754339760739264,"Olfm1"
"ENSMUSG00000026834",738.738400054266,-0.152362663919161,0.0898738736622274,-1.69529427975682,0.0900196094121848,0.662546825413474,"Acvr1c"
"ENSMUSG00000026835",0.757515104213255,0.0192838725192662,0.0418453213299337,0.460837004147262,0.644915550889724,0.994309587452224,"Fcnb"
"ENSMUSG00000026836",406.60506072044,-0.0449157720745877,0.109766495537975,-0.409193824166942,0.682397426251075,0.994309587452224,"Acvr1"
"ENSMUSG00000026837",178.230086302941,-0.00301360201439563,0.130026669912439,-0.0231767991630103,0.98150924522185,0.995736421574118,"Col5a1"
"ENSMUSG00000026839",326.636234326198,0.0762479417063768,0.108874619714388,0.70032797273046,0.483722506409331,0.994309587452224,"Upp2"
"ENSMUSG00000026840",47.6026419776823,0.0872956980010845,0.155182325779926,0.562536342733283,0.573750649571268,0.994309587452224,"Lamc3"
"ENSMUSG00000026841",134.295524605448,0.113362816387176,0.139714479292495,0.811389177136385,0.417142212428818,0.994309587452224,"Fibcd1"
"ENSMUSG00000026842",536.996519712536,0.161153438893319,0.0996639574511488,1.61696808971599,0.105885169167996,0.706128471145023,"Abl1"
"ENSMUSG00000026843",768.057503443737,0.098961505576537,0.0882549823684817,1.12131352724488,0.26215442951977,0.96859804995284,"Fubp3"
"ENSMUSG00000026848",447.117451367155,-0.0698107212504975,0.100664919974622,-0.693496018951753,0.487998323315037,0.994309587452224,"Tor1b"
"ENSMUSG00000026849",271.374836175591,0.0403058264735768,0.116932852794248,0.344692064808321,0.730325884326035,0.994309587452224,"Tor1a"
"ENSMUSG00000026851",1737.79809554415,0.0982342547481184,0.0921429397700645,1.06610723505517,0.286375169403256,0.985448435661743,"BC005624"
"ENSMUSG00000026853",466.414951322264,0.127436106169938,0.108721563505523,1.17213275877388,0.241143759548787,0.954768195720591,"Crat"
"ENSMUSG00000026854",493.019452575326,0.165213865163947,0.108335324664109,1.52502303081833,0.127253353336386,0.767057833050151,"Usp20"
"ENSMUSG00000026856",181.7605942043,0.0247112837739475,0.127123302857853,0.194388308189091,0.845871844028097,0.994309587452224,"Dolpp1"
"ENSMUSG00000026857",115.936471722387,0.194391613556459,0.14004227043052,1.38809241637441,0.165108905545827,0.851755474060704,"Ntmt1"
"ENSMUSG00000026858",874.563823231598,-1.09928087747841,0.0959306969303383,-11.4591148887063,2.11666825999073e-30,1.54691096836028e-27,"Miga2"
"ENSMUSG00000026860",864.78152855472,0.0801465195581399,0.101393862439047,0.790447445537642,0.429266502938766,0.994309587452224,"Sh3glb2"
"ENSMUSG00000026864",7193.15877894648,0.0980807072134978,0.101813545630502,0.963336524684533,0.335378669409679,0.994309587452224,"Hspa5"
"ENSMUSG00000026866",2.02225093858381,-0.00731326982078101,0.0669652781611025,-0.109209877441068,0.913036026106391,0.994309587452224,"Kynu"
"ENSMUSG00000026867",1520.5863213209,-0.0605328975832877,0.0898344186070697,-0.673827454130414,0.500421018346878,0.994309587452224,"Gapvd1"
"ENSMUSG00000026869",460.889727986436,0.04923763368065,0.101541621607465,0.484900998242777,0.627746574262565,0.994309587452224,"Psmd5"
"ENSMUSG00000026870",11.3555548971615,-0.352345018928266,0.130304422959667,-2.70401426847444,0.006850734736958,0.138734357574517,"Cutal"
"ENSMUSG00000026872",4445.29257139101,-0.0791456405485334,0.0777797207744423,-1.0175613869591,0.308886445319534,0.994309587452224,"Zeb2"
"ENSMUSG00000026873",12.06186888843,0.0127376197445814,0.133463050552402,0.095439297182707,0.923965903880152,0.994309587452224,"Phf19"
"ENSMUSG00000026874",3.87286208193756,-0.00954027898312429,0.0880490792815812,-0.108351831285077,0.91371660916697,0.994309587452224,"Hc"
"ENSMUSG00000026875",13.8429874266706,0.133396233338885,0.138560291066276,0.962730608548441,0.335682731950987,0.994309587452224,"Traf1"
